0	ace	5	clinician
1	ace	15	cares
2	ace	27	pregnant-person
2	ace	51	pregnant-person
3	ace	67	receives
4	ace	78	prescribed
7	ace	89	opioid
8	ace	102	facility
9	ace	117	neonatal-opioid-withdrawal-syndrome
10	ace	153	monitoring
13	ace	164	capability
9	ace	185	neonatal-opioid-withdrawal-syndrome
11	ace	221	evaluation
13	ace	232	capability
9	ace	253	neonatal-opioid-withdrawal-syndrome
12	ace	289	treatment
13	ace	299	capability
0	ace	319	clinician
14	ace	336	arrange
15	ace	346	delivery
2	ace	363	pregnant-person
8	ace	386	facility
0	ace	401	clinician
1	ace	411	cares
2	ace	423	pregnant-person
2	ace	447	pregnant-person
5	ace	463	uses
6	ace	470	nonprescribed
7	ace	484	opioid
8	ace	497	facility
9	ace	512	neonatal-opioid-withdrawal-syndrome
10	ace	548	monitoring
13	ace	559	capability
9	ace	580	neonatal-opioid-withdrawal-syndrome
11	ace	616	evaluation
13	ace	627	capability
9	ace	648	neonatal-opioid-withdrawal-syndrome
12	ace	684	treatment
13	ace	694	capability
0	ace	714	clinician
14	ace	731	arrange
15	ace	741	delivery
2	ace	758	pregnant-person
8	ace	781	facility
0	src	0	Clinicians
1	src	11	caring
2	src	22	pregnant persons
3	src	39	receiving
4	src	49	prescribed
5	src	63	using
6	src	69	nonprescribed
7	src	83	opioids
14	src	98	arrange
15	src	110	delivery
8	src	124	facility
13	src	133	prepared
10	src	145	monitor
11	src	154	evaluate
12	src	172	treat
9	src	178	neonatal opioid withdrawal syndrome
