4	ace	27	consider
2	ace	38	first-line
0	ace	49	opioid
1	ace	56	therapy
5	ace	70	subacute-pain
4	ace	112	consider
3	ace	123	routine
0	ace	131	opioid
1	ace	138	therapy
5	ace	152	subacute-pain
4	ace	194	consider
2	ace	205	first-line
0	ace	216	opioid
1	ace	223	therapy
6	ace	237	chronic-pain
4	ace	278	consider
3	ace	289	routine
0	ace	297	opioid
1	ace	304	therapy
6	ace	318	chronic-pain
0	src	0	Opioid
4	src	22	considered
2	src	33	first-line
3	src	47	routine
1	src	55	therapy
5	src	67	subacute
6	src	79	chronic pain
