1	ace	5	patient
6	ace	19	older-adult
0	ace	42	clinician
2	ace	59	weigh
3	ace	67	benefit
4	ace	85	risk
1	ace	98	patient
5	ace	116	NSAID-use-dose-and-duration-decision
1	ace	159	patient
7	ace	173	hypertension
0	ace	197	clinician
2	ace	214	weigh
3	ace	222	benefit
4	ace	240	risk
1	ace	253	patient
5	ace	271	NSAID-use-dose-and-duration-decision
1	ace	314	patient
8	ace	328	renal-insufficiency
0	ace	359	clinician
2	ace	376	weigh
3	ace	384	benefit
4	ace	402	risk
1	ace	415	patient
5	ace	433	NSAID-use-dose-and-duration-decision
1	ace	476	patient
9	ace	490	heart-failure
0	ace	515	clinician
2	ace	532	weigh
3	ace	540	benefit
4	ace	558	risk
1	ace	571	patient
5	ace	589	NSAID-use-dose-and-duration-decision
1	ace	632	patient
10	ace	646	peptic-ulcer-disease-risk
0	ace	683	clinician
2	ace	700	weigh
3	ace	708	benefit
4	ace	726	risk
1	ace	739	patient
5	ace	757	NSAID-use-dose-and-duration-decision
1	ace	800	patient
11	ace	814	cardiovascular-disease-risk
0	ace	853	clinician
2	ace	870	weigh
3	ace	878	benefit
4	ace	896	risk
1	ace	909	patient
5	ace	927	NSAID-use-dose-and-duration-decision
1	src	114	patients
0	src	182	clinicians
2	src	200	weigh
4	src	206	risks
3	src	216	benefits
5	src	228	use, dose, and duration of NSAIDs
6	src	276	older adults
1	src	300	patients
7	src	314	hypertension
8	src	328	renal insufficiency
9	src	349	heart failure
10	src	378	risk for peptic ulcer disease
11	src	411	cardiovascular disease
