0	ace	23	advise
2	ace	32	constipation
1	ace	52	patient
0	ace	84	advise
3	ace	93	dry-mouth
1	ace	110	patient
0	ace	142	advise
4	ace	151	nausea
1	ace	165	patient
0	ace	197	advise
5	ace	206	vomiting
1	ace	222	patient
0	ace	254	advise
6	ace	263	drowsiness
1	ace	281	patient
0	ace	313	advise
7	ace	322	confusion
1	ace	339	patient
0	ace	371	advise
8	ace	380	tolerance
1	ace	397	patient
0	ace	429	advise
9	ace	438	physical-dependence
1	ace	465	patient
0	ace	497	advise
10	ace	507	opioid-withdrawal-symptom
1	ace	540	patient
0	src	0	Advise
1	src	7	patients
2	src	57	constipation
3	src	71	dry mouth
4	src	82	nausea
5	src	90	vomiting
6	src	100	drowsiness
7	src	112	confusion
8	src	123	tolerance
9	src	134	physical dependence
10	src	159	withdrawal symptoms when stopping opioids
