0	ace	5	clinician
1	ace	24	understand
2	ace	37	transdermal-fentanyl
3	ace	58	dosing
0	ace	74	clinician
8	ace	95	consider
2	ace	106	transdermal-fentanyl
5	ace	127	prescription
0	ace	146	clinician
1	ace	165	understand
2	ace	178	transdermal-fentanyl
4	ace	199	absorption
0	ace	219	clinician
8	ace	240	consider
2	ace	251	transdermal-fentanyl
5	ace	272	prescription
0	ace	291	clinician
6	ace	310	prepare
7	ace	320	patient-education
0	ace	347	clinician
8	ace	368	consider
2	ace	379	transdermal-fentanyl
5	ace	400	prescription
0	src	5	clinicians
1	src	24	familiar
3	src	42	dosing
4	src	53	absorption
2	src	95	transdermal fentanyl
6	src	124	prepared
7	src	136	educate their patients
8	src	180	consider
5	src	189	prescribing
