0	ace	5	patient
1	ace	19	multiple-joint
5	ace	74	consider
6	ace	85	duloxetine
5	ace	104	consider
7	ace	115	systemic-NSAID
0	ace	136	patient
2	ace	151	osteoarthritis-pain
3	ace	177	topical-NSAID
4	ace	191	does not control
2	ace	212	osteoarthritis-pain
5	ace	257	consider
6	ace	268	duloxetine
5	ace	287	consider
7	ace	298	systemic-NSAID
0	src	4	patients
2	src	18	osteoarthritis pain
1	src	41	multiple joints
4	src	60	incompletely controlled
3	src	89	topical NSAIDs
6	src	105	duloxetine
7	src	119	systemic NSAIDs
5	src	142	considered
