0	ace	6	clinician
2	ace	23	avoid
3	ace	32	abrupt-opioid-discontinuation
1	ace	68	patient
4	ace	87	high-dosage-opioid
0	ace	117	clinician
2	ace	134	avoid
3	ace	143	abrupt-opioid-discontinuation
1	ace	181	patient
0	ace	196	clinician
2	ace	213	avoid
1	ace	221	patient
5	ace	229	dismissal
6	ace	244	care
1	ace	255	patient
9	ace	269	pain
0	ace	285	clinician
7	ace	302	ensure
8	ace	312	appropriate
6	ace	324	care
1	ace	337	patient
1	ace	351	patient
10	ace	366	opioid-use-complication
0	ace	401	clinician
7	ace	418	ensure
8	ace	428	appropriate
6	ace	440	care
1	ace	453	patient
0	src	0	Clinicians
2	src	18	avoid
3	src	24	abrupt discontinuation of opioids
1	src	74	patient
4	src	93	high dosages of opioids
2	src	125	avoid
5	src	131	dismissing
1	src	142	patient
6	src	156	care
7	src	173	ensure
8	src	201	appropriate
6	src	213	care
1	src	222	patient
9	src	236	pain
1	src	245	patient
10	src	259	complications from opioid use
